<<<<<<< HEAD
"","density","alcohol","citric.acid","residual.sugar","pH","type","quality"
"3263",3.26084441873915,2.69565217391304,2.73493975903614,3.50536809815951,3.65116279069767,"white","4"
"3264",1.54655870445344,7,2.68072289156627,1.41411042944785,4.48837209302326,"white","5"
"3265",2.12261422787738,3.08695652173913,1.65060240963855,1.11042944785276,5.32558139534884,"white","3"
"3266",2.69519953730479,1,2.24698795180723,1.62116564417178,5.88372093023256,"white","0"
"3267",2.20763447079236,5.95652173913043,2.73493975903614,2.36656441717791,3.72093023255814,"white","3"
"3268",1.89358010410642,3.8695652173913,2.08433734939759,1.19325153374233,4.41860465116279,"white","3"
"3269",1.66975130133024,7.1304347826087,2.95180722891566,1.2760736196319,5.18604651162791,"white","3"
"3270",2.82012724117987,2.82608695652174,2.95180722891566,2.18711656441718,5.11627906976744,"white","2"
"3271",1.78947368421052,3.8695652173913,2.57228915662651,1.16564417177914,3.65116279069767,"white","2"
"3272",1.8207056101793,6.21739130434783,2.8433734939759,1.70398773006135,4.90697674418604,"white","4"
"3273",1.7356853672643,5.30434782608696,2.73493975903614,1.24846625766871,3.51162790697674,"white","4"
"3274",1.62984384037014,5.95652173913043,2.73493975903614,1.17944785276074,5.18604651162791,"white","4"
"3275",1.83632157316367,4.78260869565217,2.68072289156627,1.11042944785276,6.09302325581396,"white","2"
"3276",1.89358010410642,3.34782608695652,1.10843373493976,1.04141104294479,3.93023255813954,"white","1"
"3277",1.74783111625216,6.47826086956522,2.62650602409639,1.5521472392638,4.55813953488372,"white","5"
"3278",1.65934065934065,5.04347826086956,2.35542168674699,1.11042944785276,4.55813953488372,"white","4"
"3279",2.82012724117987,2.82608695652174,2.95180722891566,2.18711656441718,5.11627906976744,"white","2"
"3280",1.73395026026604,5.43478260869565,2.73493975903614,1.11042944785276,3.37209302325581,"white","3"
"3281",1.78947368421052,3.8695652173913,2.57228915662651,1.16564417177914,3.65116279069767,"white","2"
"3282",1.438982070561,7.26086956521739,2.62650602409639,1.23466257668712,3.86046511627907,"white","3"
"3283",1.89878542510121,3.73913043478261,2.95180722891566,1.23466257668712,3.44186046511628,"white","4"
"3284",2.18854829381144,2.82608695652174,1.75903614457831,1.52453987730061,2.46511627906977,"white","3"
"3285",1.75824175824176,6.47826086956522,2.35542168674699,1.80061349693252,2.32558139534884,"white","3"
"3286",1.72700983227298,4.78260869565217,2.68072289156627,1.31748466257669,3.44186046511628,"white","4"
"3287",1.72006940427993,4.78260869565217,2.68072289156627,1.30368098159509,3.37209302325581,"white","4"
"3288",1.72700983227298,4.78260869565217,2.68072289156627,1.31748466257669,3.44186046511628,"white","4"
"3289",2.18854829381144,2.82608695652174,1.75903614457831,1.52453987730061,2.46511627906977,"white","3"
"3290",2.47657605552341,2.82608695652174,3.27710843373494,2.04907975460123,3.93023255813954,"white","2"
"3291",1.72353961827646,5.43478260869565,3.00602409638554,1.05521472392638,3.51162790697674,"white","2"
"3292",1.32099479467899,7.39130434782609,2.78915662650602,1.31748466257669,4.13953488372093,"white","5"
"3293",2.46963562753036,2.82608695652174,3.22289156626506,1.88343558282209,3.93023255813954,"white","2"
"3294",1.43377674956621,6.21739130434783,2.89759036144578,1.16564417177914,2.32558139534884,"white","4"
"3295",2.08791208791209,3.73913043478261,2.51807228915663,1.12423312883436,5.6046511627907,"white","3"
"3296",2.46963562753036,2.82608695652174,3.22289156626506,1.88343558282209,3.93023255813954,"white","2"
"3297",2.47657605552341,2.82608695652174,3.27710843373494,2.04907975460123,3.93023255813954,"white","2"
"3298",2.49392712550608,2.56521739130435,3.71084337349398,1.96625766871166,4.13953488372093,"white","2"
"3299",1.59861191440138,5.95652173913043,2.89759036144578,1.23466257668712,5.32558139534884,"white","3"
"3300",1.75477154424522,6.60869565217391,2.73493975903614,2.1180981595092,2.95348837209302,"white","4"
"3301",1.72353961827646,5.43478260869565,3.00602409638554,1.05521472392638,3.51162790697674,"white","2"
"3302",1.32099479467899,7.39130434782609,2.78915662650602,1.31748466257669,4.13953488372093,"white","5"
"3303",1.79988432620012,6.60869565217391,2.51807228915663,1.8420245398773,3.86046511627907,"white","3"
"3304",1.52226720647773,8.17391304347826,2.8433734939759,1.60736196319018,4.83720930232558,"white","4"
"3305",1.34875650665124,7.26086956521739,2.62650602409639,1.17944785276074,4.97674418604651,"white","4"
"3306",1.33140543666859,7.26086956521739,2.57228915662651,1.19325153374233,3.23255813953488,"white","4"
"3307",1.34875650665124,7.26086956521739,2.62650602409639,1.17944785276074,4.97674418604651,"white","4"
"3308",2.18681318681318,4.91304347826087,2.57228915662651,2.09049079754601,2.25581395348837,"white","0"
"3309",2.43666859456332,4.39130434782609,2.51807228915663,2.65644171779141,4.34883720930233,"white","3"
"3310",1.72527472527472,6.73913043478261,2.46385542168675,1.63496932515337,4.06976744186047,"white","4"
"3311",1.42510121457489,7.39130434782609,2.57228915662651,1.20705521472393,4.48837209302326,"white","4"
"3312",1.77906304222094,5.04347826086956,2.57228915662651,1.06901840490798,6.72093023255814,"white","4"
"3313",1.30884904569115,7.39130434782609,2.51807228915663,1.09662576687117,3.51162790697674,"white","4"
"3314",1.52226720647773,5.95652173913043,2.78915662650602,1.06901840490798,3.65116279069767,"white","4"
"3315",2.94679005205321,2.43478260869565,3.06024096385542,2.18711656441718,4.55813953488372,"white","3"
"3316",1.24638519375361,7.1304347826087,3.00602409638554,1.08282208588957,3.58139534883721,"white","4"
"3317",1.40080971659918,6.21739130434783,3.00602409638554,1.06901840490798,4.06976744186047,"white","3"
"3318",1.96298438403701,5.17391304347826,2.73493975903614,2.06288343558282,4.62790697674419,"white","3"
"3319",1.43551185656449,6.73913043478261,2.89759036144578,1.16564417177914,4.27906976744186,"white","4"
"3320",1.79294389820705,4.1304347826087,2.51807228915663,1.11042944785276,6.44186046511628,"white","2"
"3321",2.68131868131868,4.1304347826087,2.95180722891566,3.08435582822086,3.37209302325581,"white","2"
"3322",1.38692886061306,7.1304347826087,2.78915662650602,1.51763803680982,4.97674418604651,"white","3"
"3323",1.49277038750722,6.8695652173913,2.62650602409639,1.16564417177914,6.30232558139535,"white","4"
"3324",1.67495662232503,6.21739130434783,2.68072289156627,1.13803680981595,3.93023255813954,"white","3"
"3325",1.7651821862348,5.69565217391304,2.62650602409639,1.19325153374233,4.06976744186047,"white","3"
"3326",1.58473105841527,7,2.51807228915663,1.60736196319018,3.7906976744186,"white","4"
"3327",1.85540775014459,3.8695652173913,2.51807228915663,1.16564417177914,4,"white","2"
"3328",1.85193753614806,4.1304347826087,2.95180722891566,1.09662576687117,5.95348837209302,"white","4"
"3329",1.60555234239445,5.56521739130435,2.57228915662651,1.05521472392638,5.04651162790698,"white","2"
"3330",1.65934065934065,4.91304347826087,2.8433734939759,1.11042944785276,3.09302325581395,"white","3"
"3331",2.32041642567959,3.73913043478261,2.78915662650602,2.03527607361963,3.72093023255814,"white","3"
"3332",2.28571428571427,4.26086956521739,2.73493975903614,2.10429447852761,3.51162790697674,"white","3"
"3333",1.80855986119144,6.34782608695652,2.51807228915663,1.42791411042945,4.55813953488372,"white","4"
"3334",2.0913823019086,3.47826086956522,2.19277108433735,1.70398773006135,4.2093023255814,"white","3"
"3335",1.64372469635627,5.43478260869565,2.35542168674699,1.24156441717791,3.30232558139535,"white","3"
"3336",2.86176980913821,2.95652173913043,2.57228915662651,2.80138036809816,2.95348837209302,"white","3"
"3337",2.86176980913821,2.95652173913043,2.57228915662651,2.80138036809816,2.95348837209302,"white","3"
"3338",2.86176980913821,2.95652173913043,2.57228915662651,2.80138036809816,2.95348837209302,"white","3"
"3339",2.65529207634471,4.78260869565217,2.51807228915663,3.01533742331288,4.13953488372093,"white","3"
"3340",2.23366107576633,2.95652173913043,2.46385542168675,1.5521472392638,3.51162790697674,"white","3"
"3341",1.49971081550029,7,2.68072289156627,1.08282208588957,5.18604651162791,"white","3"
"3342",2.23366107576633,2.95652173913043,2.46385542168675,1.5521472392638,3.51162790697674,"white","3"
"3343",1.94216310005783,5.04347826086956,2.73493975903614,1.8351226993865,4.2093023255814,"white","2"
"3344",2.8582995951417,2.95652173913043,2.51807228915663,2.78757668711656,2.95348837209302,"white","4"
"3345",2.86176980913821,2.95652173913043,2.57228915662651,2.80138036809816,2.95348837209302,"white","3"
"3346",2.40370156159629,4.39130434782609,2.30120481927711,2.26993865030675,3.86046511627907,"white","3"
"3347",2.40196645459803,4.39130434782609,2.30120481927711,2.33895705521472,3.7906976744186,"white","3"
"3348",2.16772700983226,4.65217391304348,2.13855421686747,1.8420245398773,4,"white","3"
"3349",2.65529207634471,4.78260869565217,2.51807228915663,3.01533742331288,4.13953488372093,"white","3"
"3350",2.53556969346442,3.47826086956522,2.46385542168675,2.28374233128834,5.32558139534884,"white","3"
"3351",2.10873337189127,5.30434782608696,2.51807228915663,1.91104294478528,3.51162790697674,"white","3"
"3352",1.262001156738,7,2.51807228915663,1.06901840490798,4.48837209302326,"white","3"
"3353",1.76344707923655,6.8695652173913,2.51807228915663,2.06288343558282,2.67441860465116,"white","3"
"3354",1.88316946211682,6.73913043478261,2.51807228915663,2.47009202453988,3.09302325581395,"white","3"
"3355",2.2406015037594,5.95652173913043,2.51807228915663,2.6840490797546,5.11627906976744,"white","4"
"3356",1.79294389820705,6.47826086956522,2.24698795180723,2.24923312883436,4.2093023255814,"white","3"
"3357",2.46616541353383,4.52173913043478,2.51807228915663,2.65644171779141,4.27906976744186,"white","3"
"3358",2.11914401388085,5.30434782608696,2.78915662650602,2.60122699386503,4.13953488372093,"white","4"
"3359",1.76344707923655,6.8695652173913,2.51807228915663,2.06288343558282,2.67441860465116,"white","3"
"3360",1.88316946211682,6.73913043478261,2.51807228915663,2.47009202453988,3.09302325581395,"white","3"
"3361",1.62637362637363,5.30434782608696,3.6566265060241,1.09662576687117,3.30232558139535,"white","4"
"3362",2.53556969346442,3.47826086956522,2.46385542168675,2.28374233128834,5.32558139534884,"white","3"
"3363",2.10873337189127,5.30434782608696,2.51807228915663,1.91104294478528,3.51162790697674,"white","3"
"3364",1.262001156738,7,2.51807228915663,1.06901840490798,4.48837209302326,"white","3"
"3365",1.42163100057836,5.56521739130435,2.40963855421687,1.06901840490798,3.93023255813954,"white","3"
"3366",1.63331405436667,6.60869565217391,2.40963855421687,1.57975460122699,2.81395348837209,"white","4"
"3367",1.31058415268941,6.47826086956522,2.13855421686747,1.06901840490798,2.74418604651163,"white","3"
"3368",1.14401388085599,7.78260869565217,2.35542168674699,1.11042944785276,3.51162790697674,"white","3"
"3369",1.86061307113938,3.8695652173913,2.51807228915663,1.15184049079755,3.86046511627907,"white","3"
"3370",2.11740890688259,5.56521739130435,2.51807228915663,2.38036809815951,3.30232558139535,"white","4"
"3371",1.14401388085599,7.78260869565217,2.35542168674699,1.11042944785276,3.51162790697674,"white","3"
"3372",1.31058415268941,6.47826086956522,2.13855421686747,1.06901840490798,2.74418604651163,"white","3"
"3373",2.08444187391556,4.91304347826087,2.40963855421687,1.68328220858896,6.23255813953489,"white","3"
"3374",1.29670329670329,7.78260869565217,2.30120481927711,1.20705521472393,2.81395348837209,"white","4"
"3375",2.09311740890688,2.95652173913043,2.13855421686747,1.15184049079755,5.18604651162791,"white","2"
"3376",2.71602082128397,3.8695652173913,2.40963855421687,2.15950920245399,4.69767441860465,"white","3"
"3377",1.86061307113938,3.8695652173913,2.51807228915663,1.15184049079755,3.86046511627907,"white","3"
"3378",1.80335454019663,5.43478260869565,2.35542168674699,1.16564417177914,2.95348837209302,"white","3"
"3379",1.57432041642567,6.8695652173913,2.46385542168675,1.5659509202454,4.06976744186047,"white","5"
"3380",2.95893580104105,2.56521739130435,3.6566265060241,2.47699386503067,3.02325581395349,"white","2"
"3381",1.69404279930596,6.34782608695652,2.8433734939759,1.41411042944785,4.90697674418604,"white","4"
"3382",2.07403123192596,4.52173913043478,2.89759036144578,1.86963190184049,3.65116279069767,"white","4"
"3383",1.69404279930596,6.34782608695652,2.8433734939759,1.41411042944785,4.90697674418604,"white","4"
"3384",2.04973973395026,5.17391304347826,2.73493975903614,1.59355828220859,5.6046511627907,"white","3"
"3385",2.29959514170041,4.39130434782609,2.62650602409639,1.87653374233129,4.69767441860465,"white","3"
"3386",1.50144592249855,5.95652173913043,2.68072289156627,1.17944785276074,3.37209302325581,"white","3"
"3387",1.57432041642567,6.8695652173913,2.46385542168675,1.5659509202454,4.06976744186047,"white","5"
"3388",2.95893580104105,2.56521739130435,3.6566265060241,2.47699386503067,3.02325581395349,"white","2"
"3389",1.52920763447079,7,2.89759036144578,1.16564417177914,2.6046511627907,"white","3"
"3390",2.16252168883747,7.26086956521739,2.62650602409639,2.47699386503067,3.86046511627907,"white","4"
"3391",1.75130133024869,6.60869565217391,2.62650602409639,2.04907975460123,2.95348837209302,"white","3"
"3392",1.74262579525737,6.60869565217391,2.62650602409639,2.06288343558282,2.88372093023256,"white","5"
"3393",1.83111625216888,6.73913043478261,2.40963855421687,2.23542944785276,2.81395348837209,"white","3"
"3394",1.83458646616541,6.60869565217391,2.62650602409639,2.07668711656442,2.46511627906977,"white","3"
"3395",2.50086755349912,2.43478260869565,3.43975903614458,1.99386503067485,4.34883720930233,"white","2"
"3396",2.50780798149219,2.43478260869565,3.49397590361446,1.99386503067485,4.34883720930233,"white","2"
"3397",2.38635049161364,4.39130434782609,2.51807228915663,2.32515337423313,3.65116279069767,"white","3"
"3398",2.02891844997108,4,2.57228915662651,1.67638036809816,4.27906976744186,"white","3"
"3399",2.64141122035857,2.95652173913043,2.73493975903614,1.99386503067485,5.67441860465116,"white","2"
"3400",1.96645459803354,5.04347826086956,2.78915662650602,1.93865030674847,4.69767441860465,"white","3"
"3401",2.18160786581839,4.65217391304348,1.97590361445783,1.37269938650307,3.7906976744186,"white","3"
"3402",1.92134181607865,5.17391304347826,2.62650602409639,1.60736196319018,2.53488372093023,"white","2"
"3403",2.18160786581839,4.65217391304348,1.97590361445783,1.37269938650307,3.7906976744186,"white","3"
"3404",1.93522267206478,5.43478260869565,2.35542168674699,1.60736196319018,2.04651162790698,"white","2"
"3405",1.66107576633892,5.17391304347826,2.51807228915663,1.09662576687117,4.41860465116279,"white","3"
"3406",1.73915558126083,3.8695652173913,2.73493975903614,1.08282208588957,4.27906976744186,"white","3"
"3407",1.96645459803354,5.04347826086956,2.78915662650602,1.93865030674847,4.69767441860465,"white","3"
"3408",2.64141122035857,2.95652173913043,2.73493975903614,1.99386503067485,5.67441860465116,"white","2"
"3409",2.6153846153846,3.8695652173913,2.62650602409639,2.28374233128834,3.7906976744186,"white","3"
"3410",1.77906304222094,4.91304347826087,2.89759036144578,1.0138036809816,5.53488372093023,"white","0"
"3411",2.29612492770387,5.56521739130435,2.89759036144578,1.5521472392638,4,"white","4"
"3412",2.14864083285135,3.34782608695652,1.92168674698795,1.69018404907975,3.30232558139535,"white","3"
"3413",2.51821862348177,3.73913043478261,2.57228915662651,2.22852760736196,3.72093023255814,"white","3"
"3414",3.13591671486407,2.04347826086957,3.60240963855422,2.9601226993865,2.6046511627907,"white","3"
"3415",2.29612492770387,5.56521739130435,2.89759036144578,1.5521472392638,4,"white","4"
"3416",1.41469057258531,7.1304347826087,2.62650602409639,1.20705521472393,5.67441860465116,"white","4"
"3417",2.59456333140542,3.34782608695652,3.16867469879518,2.51840490797546,3.65116279069767,"white","3"
"3418",1.36263736263735,7.39130434782609,2.62650602409639,1.08282208588957,4.06976744186047,"white","1"
"3419",2.59456333140542,3.34782608695652,3.16867469879518,2.51840490797546,3.65116279069767,"white","3"
"3420",1.41469057258531,7.1304347826087,2.62650602409639,1.20705521472393,5.67441860465116,"white","4"
"3421",3.57663389242335,1.65217391304348,3.6566265060241,3.69861963190184,3.02325581395349,"white","2"
"3422",1.56390977443609,7.1304347826087,2.51807228915663,1.5659509202454,4.62790697674419,"white","5"
"3423",1.32793522267206,7.65217391304348,2.51807228915663,1.51073619631902,2.81395348837209,"white","5"
"3424",3.1445922498554,2.43478260869565,3.1144578313253,2.91871165644172,5.3953488372093,"white","2"
"3425",1.77906304222094,6.8695652173913,2.46385542168675,1.59355828220859,5.46511627906977,"white","3"
"3426",3.14112203585886,2.43478260869565,3.16867469879518,2.92561349693252,5.32558139534884,"white","3"
"3427",3.14112203585886,2.43478260869565,3.16867469879518,2.92561349693252,5.32558139534884,"white","3"
"3428",2.15211104684789,5.17391304347826,2.40963855421687,2.30444785276074,5.25581395348837,"white","3"
"3429",1.77906304222094,6.8695652173913,2.46385542168675,1.59355828220859,5.46511627906977,"white","3"
"3430",3.1445922498554,2.43478260869565,3.1144578313253,2.91871165644172,5.3953488372093,"white","2"
"3431",3.14112203585886,2.43478260869565,3.16867469879518,2.92561349693252,5.32558139534884,"white","3"
"3432",3.14285714285714,2.43478260869565,3.1144578313253,3.02223926380368,5.32558139534884,"white","3"
"3433",1.76691729323308,5.56521739130435,2.57228915662651,1.35199386503067,4.62790697674419,"white","2"
"3434",1.21341816078657,7.39130434782609,2.46385542168675,1.09662576687117,3.30232558139535,"white","4"
"3435",1.74089068825911,6.8695652173913,2.57228915662651,1.63496932515337,2.6046511627907,"white","3"
"3436",1.37651821862348,6.60869565217391,2.51807228915663,1.06901840490798,4.69767441860465,"white","3"
"3437",1.92828224407171,5.43478260869565,2.24698795180723,1.89723926380368,3.65116279069767,"white","3"
"3438",2.50086755349912,2.82608695652174,2.19277108433735,2.1319018404908,4.48837209302326,"white","2"
"3439",3.16020821283979,2.43478260869565,3.3855421686747,3.47085889570552,3.72093023255814,"white","2"
"3440",2.50086755349912,2.82608695652174,2.19277108433735,2.1319018404908,4.48837209302326,"white","2"
"3441",1.54655870445344,6.21739130434783,2.73493975903614,1.11042944785276,4.06976744186047,"white","2"
"3442",1.80335454019663,5.04347826086956,2.51807228915663,1.08282208588957,4.2093023255814,"white","2"
"3443",1.60208212839791,5.95652173913043,2.46385542168675,1.60736196319018,3.65116279069767,"white","4"
"3444",1.5882012724118,5.43478260869565,2.19277108433735,1.13803680981595,4.62790697674419,"white","3"
"3445",3.16020821283979,2.43478260869565,3.3855421686747,3.50536809815951,3.72093023255814,"white","2"
"3446",1.83458646616541,6.34782608695652,2.73493975903614,1.74539877300613,4.27906976744186,"white","5"
"3447",2.46269519953729,4.1304347826087,2.62650602409639,2.21472392638037,4,"white","3"
"3448",2.43146327356853,2.56521739130435,2.57228915662651,2.25613496932515,3.7906976744186,"white","3"
"3449",1.59861191440138,7.52173913043478,2.57228915662651,1.5728527607362,4.97674418604651,"white","4"
"3450",1.83458646616541,6.34782608695652,2.73493975903614,1.74539877300613,4.27906976744186,"white","5"
"3451",1.69577790630422,5.56521739130435,2.57228915662651,1.65567484662577,2.46511627906977,"white","4"
"3452",1.69577790630422,5.56521739130435,2.57228915662651,1.65567484662577,2.46511627906977,"white","4"
"3453",2.57027183342973,3.60869565217391,3.60240963855422,1.8558282208589,4.55813953488372,"white","2"
"3454",1.96298438403701,5.04347826086956,2.62650602409639,1.86963190184049,4.69767441860465,"white","3"
"3455",1.35916714864082,6.73913043478261,1,1.11042944785276,4.76744186046511,"white","2"
"3456",1.37304800462695,6.47826086956522,2.30120481927711,1.04141104294479,2.25581395348837,"white","3"
"3457",1.69924812030075,4.39130434782609,1.70481927710843,1.08282208588957,3.37209302325581,"white","2"
"3458",1.70965876229033,5.04347826086956,2.68072289156627,1.09662576687117,5.81395348837209,"white","4"
"3459",1.3903990746096,8.69565217391304,2.08433734939759,1.2760736196319,5.46511627906977,"white","4"
"3460",2.9415847310584,2.56521739130435,2.51807228915663,2.57361963190184,2.88372093023256,"white","3"
"3461",2.42452284557547,4.26086956521739,3.16867469879518,2.27684049079755,2.81395348837209,"white","3"
"3462",1.82938114517062,5.30434782608696,2.62650602409639,1.44861963190184,3.23255813953488,"white","5"
"3463",1.50144592249855,7.39130434782609,2.8433734939759,1.19325153374233,4.62790697674419,"white","3"
"3464",1.35222672064777,7.39130434782609,2.68072289156627,1.13803680981595,4.76744186046511,"white","4"
"3465",2.43319838056679,3.08695652173913,3.22289156626506,1.99386503067485,3.7906976744186,"white","2"
"3466",1.50144592249855,7.39130434782609,2.8433734939759,1.17944785276074,4.69767441860465,"white","3"
"3467",1.50144592249855,7.39130434782609,2.8433734939759,1.19325153374233,4.62790697674419,"white","3"
"3468",2.78889531521109,2.04347826086957,2.46385542168675,2.33895705521472,3.23255813953488,"white","2"
"3469",1.30017351069983,7.78260869565217,2.95180722891566,1.06901840490798,4.55813953488372,"white","5"
"3470",2.9415847310584,2.56521739130435,2.51807228915663,2.57361963190184,2.88372093023256,"white","3"
"3471",1.82938114517062,5.30434782608696,2.62650602409639,1.44861963190184,3.23255813953488,"white","5"
"3472",2.42452284557547,4.26086956521739,3.16867469879518,2.27684049079755,2.81395348837209,"white","3"
"3473",1.99421631000577,4.26086956521739,2.95180722891566,1.19325153374233,5.04651162790698,"white","3"
"3474",1.54655870445344,7,2.46385542168675,1.46932515337423,4.34883720930233,"white","5"
"3475",2.01677270098322,2.95652173913043,2.03012048192771,1.06901840490798,3.30232558139535,"white","3"
"3476",2.7351069982649,3.34782608695652,3.43975903614458,2.35276073619632,5.11627906976744,"white","3"
"3477",1.38692886061306,8.04347826086957,2.30120481927711,1.75920245398773,3.23255813953488,"white","5"
"3478",1.72700983227298,5.95652173913043,2.30120481927711,1.16564417177914,3.30232558139535,"white","4"
"3479",2.7351069982649,3.34782608695652,3.43975903614458,2.35276073619632,5.11627906976744,"white","3"
"3480",1.438982070561,7.65217391304348,2.51807228915663,1.5659509202454,4.48837209302326,"white","4"
"3481",1.54655870445344,7,2.46385542168675,1.46932515337423,4.34883720930233,"white","5"
"3482",1.84846732215152,4.1304347826087,2.62650602409639,1.06901840490798,4.76744186046511,"white","2"
"3483",1.40427993059571,8.04347826086957,2.46385542168675,1.80061349693252,4.48837209302326,"white","5"
"3484",1.55523423944476,7.52173913043478,2.40963855421687,2.04217791411043,3.37209302325581,"white","4"
"3485",1.38692886061306,8.04347826086957,2.30120481927711,1.75920245398773,3.23255813953488,"white","5"
"3486",2.18334297281665,3.8695652173913,2.73493975903614,1.57975460122699,3.72093023255814,"white","4"
"3487",1.57085020242913,5.82608695652174,2.78915662650602,1.08282208588957,3.44186046511628,"white","3"
"3488",2.01677270098322,2.95652173913043,2.03012048192771,1.06901840490798,3.30232558139535,"white","3"
"3489",1.65413533834585,5.82608695652174,2.08433734939759,1.11042944785276,3.16279069767442,"white","3"
"3490",1.94216310005783,5.43478260869565,2.68072289156627,1.93865030674847,3.23255813953488,"white","5"
"3491",1.72700983227298,5.95652173913043,2.30120481927711,1.16564417177914,3.30232558139535,"white","4"
"3492",1.7755928282244,5.17391304347826,3.3855421686747,1.05521472392638,3.58139534883721,"white","3"
"3493",2.20936957779062,7.52173913043478,2.46385542168675,3.05674846625767,4.27906976744186,"white","4"
"3494",2.20936957779062,7.52173913043478,2.46385542168675,3.05674846625767,4.27906976744186,"white","4"
"3495",2.32215153267784,4.78260869565217,2.95180722891566,2.07668711656442,5.32558139534884,"white","3"
"3496",1.49797570850201,5.69565217391304,2.51807228915663,1.24846625766871,3.93023255813954,"white","4"
"3497",1.75477154424522,5.30434782608696,2.51807228915663,1.46242331288344,5.04651162790698,"white","4"
"3498",2.78889531521109,6.21739130434783,6.42168674698795,3.67101226993865,4.97674418604651,"white","3"
"3499",1.97513013302486,4.26086956521739,2.95180722891566,1.19325153374233,5.6046511627907,"white","3"
"3500",1.36610757663388,7.65217391304348,2.62650602409639,1.33128834355828,5.11627906976744,"white","4"
"3501",2.20936957779062,7.52173913043478,2.46385542168675,3.05674846625767,4.27906976744186,"white","4"
"3502",2.32215153267784,4.78260869565217,2.95180722891566,2.07668711656442,5.32558139534884,"white","3"
"3503",3.00925390399073,2.43478260869565,3.43975903614458,2.89110429447853,3.93023255813954,"white","2"
"3504",1.43204164256796,8.04347826086957,2.68072289156627,1.49693251533742,4.2093023255814,"white","4"
"3505",1.68883747831115,5.56521739130435,2.8433734939759,1.11042944785276,5.25581395348837,"white","4"
"3506",1.73395026026604,5.17391304347826,2.73493975903614,1.33128834355828,5.6046511627907,"white","4"
"3507",2.16946211683053,4.78260869565217,2.51807228915663,1.59355828220859,5.46511627906977,"white","3"
"3508",1.3903990746096,8.17391304347826,2.51807228915663,1.24846625766871,4.27906976744186,"white","4"
"3509",3.00925390399073,2.43478260869565,3.43975903614458,2.89110429447853,3.93023255813954,"white","2"
"3510",2.55292076344706,3.47826086956522,2.35542168674699,2.3941717791411,4.13953488372093,"white","3"
"3511",2.38288027761711,4.26086956521739,2.30120481927711,2.43558282208589,2.81395348837209,"white","3"
"3512",1.56737998843262,5.82608695652174,2.51807228915663,1.11042944785276,4.2093023255814,"white","4"
"3513",1.7755928282244,4.91304347826087,2.68072289156627,1.08282208588957,6.37209302325582,"white","3"
"3514",2.05668016194331,7.52173913043478,2.51807228915663,2.6978527607362,2.88372093023256,"white","3"
"3515",1.78600347021398,8.30434782608696,2.24698795180723,2.4079754601227,2.46511627906977,"white","3"
"3516",1.47888953152111,6.60869565217391,2.78915662650602,1.09662576687117,3.51162790697674,"white","4"
"3517",1.4094852515905,7.91304347826087,2.8433734939759,1.19325153374233,4.69767441860465,"white","4"
"3518",1.1873915558126,8.43478260869565,2.57228915662651,1.16564417177914,3.51162790697674,"white","4"
"3519",1.73221515326779,5.04347826086956,3.22289156626506,1.08282208588957,4.27906976744186,"white","2"
"3520",1.74956622325043,8.04347826086957,4.36144578313253,1.95245398773006,4.55813953488372,"white","4"
"3521",2.4921920185078,2.43478260869565,1.81325301204819,2.25613496932515,3.30232558139535,"white","2"
"3522",1.74262579525737,5.30434782608696,2.30120481927711,1.44171779141104,5.11627906976744,"white","4"
"3523",2.43319838056679,2.82608695652174,3.22289156626506,1.91104294478528,4.34883720930233,"white","2"
"3524",2.4921920185078,2.43478260869565,1.81325301204819,2.25613496932515,3.30232558139535,"white","2"
"3525",1.82417582417581,5.69565217391304,2.46385542168675,1.78680981595092,5.53488372093023,"white","3"
"3526",1.82417582417581,5.69565217391304,2.46385542168675,1.78680981595092,5.53488372093023,"white","3"
"3527",1.47368421052632,6.73913043478261,2.51807228915663,1.02760736196319,3.02325581395349,"white","3"
"3528",2.59456333140542,3.34782608695652,2.57228915662651,2.10429447852761,3.72093023255814,"white","3"
"3529",2.04279930595719,5.04347826086956,1.70481927710843,1.78680981595092,3.58139534883721,"white","1"
"3530",1.4493927125506,7.65217391304348,2.46385542168675,1.34509202453988,4.76744186046511,"white","4"
"3531",2.45575477154425,3.21739130434782,2.89759036144578,1.91104294478528,3.93023255813954,"white","2"
"3532",2.41758241758242,2.56521739130435,3.3855421686747,1.89723926380368,4,"white","2"
"3533",1.98554077501444,5.82608695652174,3.49397590361446,1.80061349693252,3.65116279069767,"white","3"
"3534",2.72296124927704,4.39130434782609,2.62650602409639,2.94631901840491,3.93023255813954,"white","3"
"3535",2.45575477154425,3.21739130434782,2.89759036144578,1.91104294478528,3.93023255813954,"white","2"
"3536",2.41758241758242,2.56521739130435,3.3855421686747,1.89723926380368,4,"white","2"
"3537",1.74436090225562,4.78260869565217,2.51807228915663,1.17944785276074,3.65116279069767,"white","3"
"3538",1.89010989010989,3.73913043478261,3.54819277108434,1.08282208588957,4.55813953488372,"white","2"
"3539",1.62984384037014,6.47826086956522,2.35542168674699,1.57975460122699,4.13953488372093,"white","4"
"3540",1.31405436668594,7.1304347826087,2.68072289156627,1.08282208588957,3.16279069767442,"white","3"
"3541",1.43030653556968,7.52173913043478,2.35542168674699,1.38650306748466,2.81395348837209,"white","3"
"3542",1.8692886061307,5.17391304347826,2.46385542168675,1.51073619631902,4.06976744186047,"white","3"
"3543",2.50086755349912,2.82608695652174,3.00602409638554,2.09049079754601,4.34883720930233,"white","3"
